Date,Open,High,Low,Close,Adj Close,Volume
2023-11-24,225.039993,225.440002,225.009995,225.380005,223.631104,1219500
2023-11-27,225.119995,225.529999,224.770004,225.089996,223.343353,2410000
2023-11-28,224.770004,225.910004,224.449997,225.229996,223.482269,2761900
2023-11-29,226.380005,227.190002,225.110001,225.330002,223.581497,2653700
2023-11-30,225.729996,226.389999,224.820007,226.259995,224.504272,3148000
2023-12-01,225.990005,228.330002,225.589996,228.169998,226.399460,4074400
2023-12-04,226.580002,227.429993,226.080002,227.350006,225.585831,3837800
2023-12-05,226.580002,227.449997,226.210007,226.910004,225.149246,3019000
2023-12-06,227.889999,228.160004,225.880005,225.949997,224.196686,3172900
2023-12-07,226.990005,228.050003,226.710007,227.759995,225.992645,2724300
2023-12-08,227.360001,229.089996,227.270004,228.850006,227.074188,2741500
2023-12-11,228.690002,229.830002,228.509995,229.789993,228.006882,3076600
2023-12-12,229.589996,230.779999,228.960007,230.660004,228.870148,3214900
2023-12-13,230.770004,234.429993,230.550003,234.240005,232.422363,4231100
2023-12-14,235.660004,236.580002,234.190002,235.630005,233.801575,5014500
2023-12-15,234.789993,235.940002,234.630005,235.309998,233.484055,4297900
2023-12-18,235.860001,236.820007,235.820007,236.330002,234.496140,3855100
2023-12-19,236.720001,238.100006,236.720001,238.059998,236.212723,3731700
2023-12-20,237.740005,238.690002,234.440002,234.509995,232.690262,5149700
2023-12-21,235.080002,236.169998,234.059998,236.089996,235.263214,4427000
2023-12-22,236.589996,237.520004,235.639999,236.630005,235.801331,3661900
2023-12-26,236.979996,238.309998,236.860001,237.800003,236.967239,3829400
2023-12-27,238.000000,238.440002,237.470001,238.250000,237.415665,5103700
2023-12-28,238.250000,238.740005,238.130005,238.130005,237.296082,4099400
2023-12-29,238.139999,238.470001,236.479996,237.220001,236.389267,4187500
2024-01-02,235.649994,236.509995,234.770004,235.630005,234.804840,4847600
2024-01-03,234.529999,234.740005,233.110001,233.369995,232.552750,3925500
2024-01-04,233.259995,234.550003,232.660004,232.770004,231.954849,3681900
2024-01-05,232.699997,234.389999,232.399994,233.119995,232.303619,3305100
2024-01-08,233.270004,236.559998,233.259995,236.449997,235.621964,4156600
2024-01-09,235.149994,236.559998,234.740005,236.009995,235.183502,4524800
2024-01-10,236.119995,237.660004,235.789993,237.229996,236.399231,3343400
2024-01-11,237.520004,237.860001,234.919998,237.070007,236.239807,3375600
2024-01-12,237.979996,238.369995,236.419998,237.110001,236.279648,3049500
2024-01-16,236.289993,236.910004,235.100006,236.009995,235.183502,3646700
2024-01-17,234.410004,234.869995,233.429993,234.589996,233.768478,3336600
2024-01-18,235.639999,236.960007,234.619995,236.660004,235.831238,3509900
2024-01-19,237.380005,239.740005,236.759995,239.539993,238.701141,3850100
2024-01-22,240.539993,241.399994,240.050003,240.580002,239.737503,3952700
2024-01-23,241.020004,241.169998,240.059998,241.020004,240.175964,3015300
2024-01-24,242.660004,242.869995,240.850006,240.979996,240.136093,3003000
2024-01-25,242.190002,242.559998,241.070007,242.320007,241.471420,2993900
