Date,Open,High,Low,Close,Adj Close,Volume
2024-02-20,38576.261719,38663.089844,38460.199219,38563.800781,38563.800781,335990000
2024-02-21,38483.660156,38618.031250,38338.578125,38612.238281,38612.238281,279510000
2024-02-22,38845.191406,39149.609375,38802.070313,39069.109375,39069.109375,324630000
2024-02-23,39127.968750,39282.281250,39094.359375,39131.531250,39131.531250,286910000
2024-02-26,39144.789063,39245.890625,39025.800781,39069.230469,39069.230469,296930000
2024-02-27,39087.898438,39087.898438,38881.898438,38972.410156,38972.410156,272860000
2024-02-28,38938.078125,38956.460938,38741.679688,38949.019531,38949.019531,272560000
2024-02-29,39013.750000,39074.128906,38809.281250,38996.390625,38996.390625,519690000
2024-03-01,38989.511719,39120.359375,38850.500000,39087.378906,39087.378906,331030000
2024-03-04,38968.769531,39087.859375,38913.300781,38989.828125,38989.828125,386290000
2024-03-05,38906.980469,38906.980469,38457.828125,38585.191406,38585.191406,393750000
2024-03-06,38721.148438,38858.128906,38570.800781,38661.050781,38661.050781,347900000
2024-03-07,38784.300781,38910.351563,38730.128906,38791.351563,38791.351563,335580000
2024-03-08,38776.800781,38971.148438,38705.031250,38722.691406,38722.691406,342030000
2024-03-11,38667.210938,38794.761719,38483.250000,38769.660156,38769.660156,300190000
2024-03-12,38883.320313,39071.558594,38711.390625,39005.488281,39005.488281,329090000
2024-03-13,39054.578125,39201.941406,38937.921875,39043.320313,39043.320313,330930000
2024-03-14,39122.390625,39160.250000,38704.359375,38905.660156,38905.660156,375810000
2024-03-15,38809.648438,38928.128906,38618.199219,38714.769531,38714.769531,774360000
2024-03-18,38826.929688,38898.410156,38760.789063,38790.429688,38790.429688,327950000
2024-03-19,38819.609375,39122.710938,38761.281250,39110.761719,39110.761719,310610000
2024-03-20,39072.050781,39529.128906,38988.648438,39512.128906,39512.128906,350050000
2024-03-21,39661.031250,39889.050781,39589.230469,39781.371094,39781.371094,408990000
2024-03-22,39774.058594,39824.761719,39469.531250,39475.898438,39475.898438,332340000
2024-03-25,39410.539063,39430.171875,39296.031250,39313.640625,39313.640625,323670000
2024-03-26,39338.320313,39439.441406,39277.191406,39282.328125,39282.328125,306940000
2024-03-27,39461.980469,39769.410156,39461.980469,39760.078125,39760.078125,332190000
2024-03-28,39763.738281,39868.589844,39717.250000,39807.371094,39807.371094,360970000
2024-04-01,39807.929688,39815.000000,39491.218750,39566.851563,39566.851563,269470000
2024-04-02,39256.269531,39256.269531,39051.699219,39170.238281,39170.238281,319590000
2024-04-03,39139.589844,39305.761719,39017.128906,39127.140625,39127.140625,364180000
2024-04-04,39343.601563,39421.351563,38559.421875,38596.980469,38596.980469,356510000
2024-04-05,38664.980469,39040.171875,38602.179688,38904.039063,38904.039063,317110000
2024-04-08,38916.421875,39013.199219,38857.699219,38892.800781,38892.800781,291460000
2024-04-09,38983.660156,38992.890625,38572.089844,38883.671875,38883.671875,328700000
2024-04-10,38662.281250,38662.281250,38304.660156,38461.511719,38461.511719,317580000
2024-04-11,38523.261719,38598.980469,38197.281250,38459.078125,38459.078125,356640000
2024-04-12,38319.140625,38319.140625,37877.300781,37983.238281,37983.238281,440910000
2024-04-15,38075.378906,38386.808594,37657.789063,37735.109375,37735.109375,389170000
2024-04-16,37992.218750,37992.218750,37713.699219,37798.968750,37798.968750,339480000
2024-04-17,37949.671875,38036.699219,37611.558594,37753.308594,37753.308594,314650000
2024-04-18,37847.210938,38083.761719,37681.519531,37775.378906,37775.378906,300230000
2024-04-19,37801.980469,38102.570313,37781.609375,37986.398438,37986.398438,420460000
2024-04-22,38116.890625,38447.160156,37985.070313,38239.980469,38239.980469,351650000
2024-04-23,38356.070313,38561.500000,38297.718750,38503.691406,38503.691406,329420000
2024-04-24,38552.789063,38552.789063,38310.550781,38460.921875,38460.921875,337230000
2024-04-25,38052.089844,38157.218750,37754.378906,38085.800781,38085.800781,408170000
2024-04-26,38114.699219,38337.640625,38065.050781,38239.660156,38239.660156,398680000
2024-04-29,38282.160156,38406.199219,38215.468750,38386.089844,38386.089844,343630000
2024-04-30,38337.398438,38337.398438,37810.121094,37815.921875,37815.921875,448480000
2024-05-01,37845.558594,38349.199219,37780.539063,37903.289063,37903.289063,413540000
2024-05-02,38075.648438,38295.289063,37895.660156,38225.660156,38225.660156,355910000
2024-05-03,38709.359375,38808.519531,38518.281250,38675.679688,38675.679688,410530000
2024-05-06,38762.429688,38886.468750,38689.378906,38852.269531,38852.269531,315550000
2024-05-07,38858.941406,38977.609375,38840.398438,38884.261719,38884.261719,360930000
2024-05-08,38818.898438,39094.738281,38814.988281,39056.390625,39056.390625,292340000
2024-05-09,39064.269531,39413.660156,38988.851563,39387.761719,39387.761719,303270000
2024-05-10,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000
2024-05-13,39591.281250,39647.390625,39403.050781,39431.511719,39431.511719,323370000
2024-05-14,39466.761719,39616.410156,39371.921875,39558.109375,39558.109375,320860000
2024-05-15,39615.101563,39935.039063,39615.101563,39908.000000,39908.000000,411190000
2024-05-16,39912.339844,40051.050781,39864.679688,39869.378906,39869.378906,400560000
